,r-i,g-r,afterExp
478,-0.13124847412109375,-0.2585792541503906,5.21328125
479,-0.10065078735351562,-0.24407958984375,6.21328125
480,-0.07860565185546875,-0.23485565185546875,7.21328125
481,-0.22202682495117188,-0.4000358581542969,2.12578125
482,-0.21259498596191406,-0.39983367919921875,3.12578125
483,-0.1672344207763672,-0.31362342834472656,4.12578125
484,-0.1530323028564453,-0.28595542907714844,5.12578125
485,-0.12211990356445312,-0.28223228454589844,6.12578125
486,-0.09702110290527344,-0.28432273864746094,7.12578125
487,-0.22845077514648438,-0.00177764892578125,0.22812499999999858
488,-0.23215866088867188,-0.01549530029296875,1.2281249999999986
489,-0.22652053833007812,-0.060611724853515625,2.2281249999999986
490,-0.20595550537109375,-0.1280975341796875,3.2281249999999986
491,-0.19216537475585938,-0.1786365509033203,4.228124999999999
492,-0.1826019287109375,-0.21207237243652344,5.228124999999999
493,-0.18233108520507812,-0.231109619140625,6.228124999999999
494,-0.191375732421875,-0.24119186401367188,7.228124999999999
495,-0.1630878448486328,-0.20270156860351562,-0.24140624999999982
496,-0.1821308135986328,-0.26032066345214844,0.7585937500000002
497,-0.16954612731933594,-0.29473114013671875,1.7585937500000002
498,-0.14189720153808594,-0.26898193359375,2.75859375
499,-0.123870849609375,-0.23937225341796875,3.75859375
500,-0.10280990600585938,-0.22374343872070312,4.75859375
501,-0.07877731323242188,-0.21113967895507812,5.75859375
502,-0.062381744384765625,-0.20085525512695312,6.75859375
503,-0.3017749786376953,1.1975021362304688,3.6148437499999986
504,-0.06354522705078125,0.3500213623046875,4.614843749999999
505,0.024829864501953125,0.10189056396484375,5.614843749999999
506,0.052494049072265625,-0.020053863525390625,6.614843749999999
507,0.040775299072265625,-0.09151077270507812,7.614843749999999
508,0.24196624755859375,0.9293136596679688,0.34375
509,0.24463653564453125,0.9183635711669922,1.34375
510,0.24147796630859375,0.9031486511230469,2.34375
511,0.2443103790283203,0.9126491546630859,3.34375
512,0.24524879455566406,0.9148349761962891,4.34375
513,0.24341201782226562,0.9186801910400391,5.34375
514,0.24242401123046875,0.9207534790039062,6.34375
515,0.2448406219482422,0.9185276031494141,7.34375
516,-0.11039924621582031,-0.3898601531982422,3.2664062499999993
517,-0.11346435546875,-0.3811511993408203,4.266406249999999
518,-0.09040451049804688,-0.3253059387207031,5.266406249999999
519,-0.07761955261230469,-0.2896595001220703,6.266406249999999
520,-0.060306549072265625,-0.2688465118408203,7.266406249999999
521,-0.7957324981689453,1.7673892974853516,0.22031249999999858
522,-0.6772708892822266,1.3809852600097656,1.2203124999999986
523,-0.4375648498535156,0.7264442443847656,2.2203124999999986
524,-0.2316913604736328,0.27237510681152344,3.2203124999999986
525,-0.12134933471679688,0.06813430786132812,4.220312499999999
526,-0.06298446655273438,-0.032154083251953125,5.220312499999999
527,-0.03804969787597656,-0.08956336975097656,6.220312499999999
528,-0.037136077880859375,-0.12418365478515625,7.220312499999999
529,-1.290792465209961,1.4300575256347656,2.5093749999999986
530,-0.36302757263183594,0.5239944458007812,3.5093749999999986
531,-0.10776519775390625,0.2748298645019531,4.509374999999999
532,0.003070831298828125,0.16486167907714844,5.509374999999999
533,0.04924201965332031,0.1043243408203125,6.509374999999999
534,0.05399894714355469,0.06690597534179688,7.509374999999999
535,-0.15760231018066406,-0.36292266845703125,2.16015625
536,-0.1294097900390625,-0.37519264221191406,3.16015625
537,-0.10835075378417969,-0.3193340301513672,4.16015625
538,-0.09142684936523438,-0.28811073303222656,5.16015625
539,-0.07198524475097656,-0.27040863037109375,6.16015625
540,-0.05201530456542969,-0.24581336975097656,7.16015625
541,-0.14338302612304688,-0.3964672088623047,3.1515625000000007
542,-0.14494705200195312,-0.39792823791503906,4.151562500000001
543,-0.107513427734375,-0.31942176818847656,5.151562500000001
544,-0.09692764282226562,-0.2917327880859375,6.151562500000001
545,-0.07050514221191406,-0.2787952423095703,7.151562500000001
546,-0.3049507141113281,-0.5239944458007812,-0.22421875000000036
547,-0.27465057373046875,-0.4561500549316406,0.7757812499999996
548,-0.23691749572753906,-0.36402130126953125,1.7757812499999996
549,-0.21917724609375,-0.33405494689941406,2.7757812499999996
550,-0.18409156799316406,-0.33970069885253906,3.7757812499999996
551,-0.15978050231933594,-0.3627967834472656,4.77578125
552,-0.1431255340576172,-0.3817882537841797,5.77578125
553,-0.12779808044433594,-0.3906440734863281,6.77578125
554,-0.20109176635742188,-0.3473396301269531,0.6101562500000002
555,-0.1962604522705078,-0.40334129333496094,1.6101562500000002
556,-0.16786956787109375,-0.3512687683105469,2.61015625
557,-0.15204811096191406,-0.30301856994628906,3.61015625
558,-0.1324615478515625,-0.28151702880859375,4.61015625
559,-0.10679435729980469,-0.26827430725097656,5.61015625
560,-0.08728218078613281,-0.2612590789794922,6.61015625
561,-0.07275772094726562,-0.25182342529296875,7.61015625
562,-0.6271858215332031,2.011016845703125,3.9390624999999986
563,-0.2234649658203125,0.4036731719970703,4.939062499999999
564,-0.115447998046875,0.14995574951171875,5.939062499999999
565,-0.0864105224609375,0.03659820556640625,6.939062499999999
566,-0.4976844787597656,0.27651214599609375,0.09921874999999858
567,-0.5032119750976562,0.2760601043701172,1.0992187499999986
568,-0.4255409240722656,0.15224647521972656,2.0992187499999986
569,-0.3038597106933594,-0.026700973510742188,3.0992187499999986
570,-0.2317047119140625,-0.12983131408691406,4.099218749999999
571,-0.1876392364501953,-0.1907958984375,5.099218749999999
572,-0.16603469848632812,-0.22759628295898438,6.099218749999999
573,-0.16356277465820312,-0.24992942810058594,7.099218749999999
574,0.029903411865234375,0.6921787261962891,0.12890625
575,0.025873184204101562,0.7009067535400391,1.12890625
576,0.02953338623046875,0.6985187530517578,2.12890625
577,0.027261734008789062,0.6934413909912109,3.12890625
578,0.029300689697265625,0.6947002410888672,4.12890625
579,0.029436111450195312,0.6972465515136719,5.12890625
580,0.026546478271484375,0.7058525085449219,6.12890625
581,0.03744316101074219,0.6938114166259766,7.12890625
582,-0.2853736877441406,0.11383056640625,0.22421874999999858
583,-0.2850379943847656,0.11350631713867188,1.2242187499999986
584,-0.25981712341308594,0.06957054138183594,2.2242187499999986
585,-0.19848251342773438,-0.012020111083984375,3.2242187499999986
586,-0.15975570678710938,-0.06575965881347656,4.224218749999999
587,-0.1337146759033203,-0.10035514831542969,5.224218749999999
588,-0.12246513366699219,-0.12121772766113281,6.224218749999999
589,-0.12482643127441406,-0.13352394104003906,7.224218749999999
590,-0.13775062561035156,-0.2037792205810547,2.3874999999999993
591,-0.11225700378417969,-0.23286056518554688,3.3874999999999993
592,-0.08581161499023438,-0.23734474182128906,4.387499999999999
593,-0.05546379089355469,-0.22318458557128906,5.387499999999999
594,-0.03876304626464844,-0.20934486389160156,6.387499999999999
595,-0.012447357177734375,-0.19151878356933594,7.387499999999999
596,-0.5648384094238281,0.3872222900390625,0.4195312499999986
597,-0.5562705993652344,0.384246826171875,1.4195312499999986
598,-0.4302406311035156,0.28275489807128906,2.4195312499999986
599,-0.24222373962402344,0.12961196899414062,3.4195312499999986
600,-0.1410808563232422,0.04377937316894531,4.419531249999999
601,-0.08225440979003906,-0.0060882568359375,5.419531249999999
602,-0.05476951599121094,-0.0363006591796875,6.419531249999999
603,-0.05248451232910156,-0.05447959899902344,7.419531249999999
604,-0.5896015167236328,0.5499286651611328,4.677343749999999
605,-0.33013153076171875,0.24585723876953125,5.677343749999999
606,-0.24666976928710938,0.13640975952148438,6.677343749999999
607,-0.22247886657714844,0.07304954528808594,7.677343749999999
608,-0.24840736389160156,-0.46096229553222656,4.0328125
609,-0.2254772186279297,-0.4559917449951172,5.0328125
610,-0.18244552612304688,-0.3616771697998047,6.0328125
611,-0.16352081298828125,-0.3206005096435547,7.0328125
612,-0.092803955078125,-0.32651710510253906,1.8734374999999996
613,-0.08044624328613281,-0.3091926574707031,2.8734374999999996
614,-0.05330085754394531,-0.27321434020996094,3.8734374999999996
615,-0.04268836975097656,-0.2559623718261719,4.8734375
616,-0.017053604125976562,-0.23650360107421875,5.8734375
617,-0.0007152557373046875,-0.217498779296875,6.8734375
618,-0.1638317108154297,-0.2161884307861328,2.4289062500000007
619,-0.2244720458984375,-0.37708473205566406,3.4289062500000007
620,-0.2113666534423828,-0.3504180908203125,4.428906250000001
621,-0.17955780029296875,-0.2930469512939453,5.428906250000001
622,-0.16427230834960938,-0.2692832946777344,6.428906250000001
623,-0.13220787048339844,-0.2587165832519531,7.428906250000001
624,-0.07666015625,-0.33792877197265625,3.5492187499999996
625,-0.06225013732910156,-0.299163818359375,4.54921875
626,-0.04779243469238281,-0.26282691955566406,5.54921875
627,-0.03477287292480469,-0.2410888671875,6.54921875
628,-0.014545440673828125,-0.20999908447265625,7.54921875
629,-0.4647560119628906,0.19485855102539062,0.6890624999999986
630,-0.4266014099121094,0.1518421173095703,1.6890624999999986
631,-0.3356666564941406,0.06117439270019531,2.6890624999999986
632,-0.2405223846435547,-0.032756805419921875,3.6890624999999986
633,-0.18007659912109375,-0.09253692626953125,4.689062499999999
634,-0.1426544189453125,-0.13010787963867188,5.689062499999999
635,-0.12737083435058594,-0.153106689453125,6.689062499999999
636,-0.13262367248535156,-0.16656494140625,7.689062499999999
637,-0.058460235595703125,-0.2976837158203125,2.9226562499999993
638,-0.06087684631347656,-0.30207252502441406,3.9226562499999993
639,-0.043910980224609375,-0.2512664794921875,4.922656249999999
640,-0.033733367919921875,-0.2195110321044922,5.922656249999999
641,-0.020189285278320312,-0.18307113647460938,6.922656249999999
642,-0.27710723876953125,-0.5067520141601562,3.5929687500000007
643,-0.23201942443847656,-0.43421173095703125,4.592968750000001
644,-0.20366668701171875,-0.3587970733642578,5.592968750000001
645,-0.1844482421875,-0.33678436279296875,6.592968750000001
646,-0.1533660888671875,-0.34281349182128906,7.592968750000001
647,-0.1658649444580078,-0.4004650115966797,3.9578124999999993
648,-0.1455554962158203,-0.35291481018066406,4.957812499999999
649,-0.11992263793945312,-0.3047618865966797,5.957812499999999
650,-0.10356521606445312,-0.2878913879394531,6.957812499999999
651,-0.31932830810546875,-0.4844951629638672,2.08984375
652,-0.31880950927734375,-0.48174095153808594,3.08984375
653,-0.2621269226074219,-0.37200164794921875,4.08984375
654,-0.23804855346679688,-0.3203468322753906,5.08984375
655,-0.20765304565429688,-0.31334686279296875,6.08984375
656,-0.17737960815429688,-0.3266735076904297,7.08984375
657,-0.8341407775878906,0.26523780822753906,0.7046874999999986
658,-0.8370208740234375,0.26697540283203125,1.7046874999999986
659,-0.6902294158935547,0.23093795776367188,2.7046874999999986
660,-0.4334526062011719,0.16640281677246094,3.7046874999999986
661,-0.24026107788085938,0.1092376708984375,4.704687499999999
662,-0.11726760864257812,0.06854057312011719,5.704687499999999
663,-0.04773712158203125,0.042949676513671875,6.704687499999999
664,-0.021226882934570312,0.0294036865234375,7.704687499999999
665,-1.1399898529052734,0.0584564208984375,0.3765624999999986
666,-1.1613349914550781,0.06574440002441406,1.3765624999999986
667,-1.0613994598388672,0.04560089111328125,2.3765624999999986
668,-0.7943058013916016,-0.010461807250976562,3.3765624999999986
669,-0.5229873657226562,-0.07729339599609375,4.376562499999999
670,-0.3597583770751953,-0.12455177307128906,5.376562499999999
671,-0.2632026672363281,-0.15516281127929688,6.376562499999999
672,-0.21792221069335938,-0.17304611206054688,7.376562499999999
673,-0.12110710144042969,-0.222808837890625,0.10625000000000018
674,-0.1337432861328125,-0.2575035095214844,1.1062500000000002
675,-0.09909820556640625,-0.2467823028564453,2.10625
676,-0.0810699462890625,-0.22880172729492188,3.10625
677,-0.0662384033203125,-0.19567298889160156,4.10625
678,-0.0467529296875,-0.15999984741210938,5.10625
679,-0.031169891357421875,-0.1273670196533203,6.10625
680,-0.01924896240234375,-0.09585952758789062,7.10625
681,-0.10406494140625,-0.38304710388183594,2.5085937499999993
682,-0.10493087768554688,-0.3833580017089844,3.5085937499999993
683,-0.08222198486328125,-0.3145885467529297,4.508593749999999
684,-0.07425880432128906,-0.2846355438232422,5.508593749999999
685,-0.05432891845703125,-0.25812530517578125,6.508593749999999
686,-0.03608131408691406,-0.23285865783691406,7.508593749999999
687,-0.11879348754882812,-0.2927284240722656,1.2406249999999996
688,-0.09294509887695312,-0.29248809814453125,2.2406249999999996
689,-0.06178474426269531,-0.26603126525878906,3.2406249999999996
690,-0.039134979248046875,-0.2470264434814453,4.240625
691,-0.021734237670898438,-0.23384857177734375,5.240625
692,-0.000476837158203125,-0.21320724487304688,6.240625
693,0.01752471923828125,-0.18813514709472656,7.240625
694,-0.27286338806152344,-0.03576087951660156,-0.06484375000000142
695,-0.2808952331542969,-0.02976226806640625,0.9351562499999986
696,-0.2737693786621094,-0.05427360534667969,1.9351562499999986
697,-0.24370384216308594,-0.10341453552246094,2.9351562499999986
698,-0.21589279174804688,-0.1475849151611328,3.9351562499999986
699,-0.1971759796142578,-0.17780494689941406,4.935156249999999
700,-0.18675804138183594,-0.19739151000976562,5.935156249999999
701,-0.1871013641357422,-0.20857810974121094,6.935156249999999
702,-0.6016559600830078,0.05932426452636719,0.6656249999999986
703,-0.60321044921875,0.060123443603515625,1.6656249999999986
704,-0.517303466796875,0.025121688842773438,2.6656249999999986
705,-0.36095619201660156,-0.03726959228515625,3.6656249999999986
706,-0.25347900390625,-0.08350563049316406,4.665624999999999
707,-0.1838092803955078,-0.11507606506347656,5.665624999999999
708,-0.14729690551757812,-0.1341705322265625,6.665624999999999
709,-0.13917922973632812,-0.14418983459472656,7.665624999999999
710,-0.23308944702148438,0.20322227478027344,0.04062499999999858
711,-0.24729156494140625,0.20988082885742188,1.0406249999999986
712,-0.2168865203857422,0.15639686584472656,2.0406249999999986
713,-0.157806396484375,0.06866264343261719,3.0406249999999986
714,-0.11649131774902344,0.0066623687744140625,4.040624999999999
715,-0.08918571472167969,-0.034282684326171875,5.040624999999999
716,-0.07648658752441406,-0.05844306945800781,6.040624999999999
717,-0.07726287841796875,-0.07262802124023438,7.040624999999999
718,-0.2567272186279297,-0.5022125244140625,0.7351562500000002
719,-0.21485519409179688,-0.3810901641845703,1.7351562500000002
720,-0.20488357543945312,-0.34311485290527344,2.73515625
721,-0.17156410217285156,-0.3240470886230469,3.73515625
722,-0.14920616149902344,-0.3193626403808594,4.73515625
723,-0.1330108642578125,-0.31763458251953125,5.73515625
724,-0.11714553833007812,-0.31223487854003906,6.73515625
725,-0.09856605529785156,-0.3008155822753906,7.73515625
726,-0.3219718933105469,0.3019561767578125,0.17343749999999858
727,-0.32065391540527344,0.3031196594238281,1.1734374999999986
728,-0.2673511505126953,0.22826576232910156,2.1734374999999986
729,-0.17304229736328125,0.10605049133300781,3.1734374999999986
730,-0.11391639709472656,0.030338287353515625,4.173437499999999
731,-0.07732009887695312,-0.015209197998046875,5.173437499999999
732,-0.06017875671386719,-0.04299354553222656,6.173437499999999
733,-0.05974006652832031,-0.05994224548339844,7.173437499999999
734,-0.34299659729003906,0.04920005798339844,0.14609374999999858
735,-0.3484039306640625,0.05488395690917969,1.1460937499999986
736,-0.32178688049316406,0.028980255126953125,2.1460937499999986
737,-0.2543506622314453,-0.023014068603515625,3.1460937499999986
738,-0.19744300842285156,-0.06806182861328125,4.146093749999999
739,-0.1596393585205078,-0.09859085083007812,5.146093749999999
740,-0.13817596435546875,-0.11772537231445312,6.146093749999999
741,-0.13311767578125,-0.12916183471679688,7.146093749999999
742,-0.5156841278076172,1.1518268585205078,0.4820312499999986
743,-0.4055461883544922,0.8918666839599609,1.4820312499999986
744,-0.22277069091796875,0.5266304016113281,2.4820312499999986
745,-0.08917045593261719,0.28313636779785156,3.4820312499999986
746,-0.0112762451171875,0.16645431518554688,4.482031249999999
747,0.03176116943359375,0.09640121459960938,5.482031249999999
748,0.04966545104980469,0.053741455078125,6.482031249999999
749,0.045894622802734375,0.027425765991210938,7.482031249999999
750,-0.8929595947265625,3.0462265014648438,3.3179687499999986
751,-0.17551040649414062,0.6260719299316406,4.317968749999999
752,0.0035457611083984375,0.3151988983154297,5.317968749999999
753,0.0682525634765625,0.18497085571289062,6.317968749999999
754,0.07815742492675781,0.11217689514160156,7.317968749999999
755,-0.15838623046875,-0.2066974639892578,1.4781250000000004
756,-0.1307811737060547,-0.22469139099121094,2.4781250000000004
757,-0.10825920104980469,-0.2552375793457031,3.4781250000000004
758,-0.0824127197265625,-0.24137496948242188,4.478125
759,-0.06281852722167969,-0.2217864990234375,5.478125
760,-0.04234123229980469,-0.19957351684570312,6.478125
761,-0.021600723266601562,-0.1764087677001953,7.478125
762,-0.035228729248046875,-0.2249755859375,2.8851562499999996
763,-0.032634735107421875,-0.22056198120117188,3.8851562499999996
764,0.009349822998046875,-0.20787811279296875,4.88515625
765,0.024366378784179688,-0.20114517211914062,5.88515625
766,0.04476165771484375,-0.17874908447265625,6.88515625
767,0.3340930938720703,1.112234115600586,5.446874999999999
768,0.3292732238769531,0.4287433624267578,6.446874999999999
769,0.28264617919921875,0.1929302215576172,7.446874999999999
770,-0.17301177978515625,-0.40939903259277344,3.7523437499999996
771,-0.1560077667236328,-0.3697490692138672,4.75234375
772,-0.12654876708984375,-0.3130455017089844,5.75234375
773,-0.11400604248046875,-0.2927589416503906,6.75234375
774,-0.36248207092285156,0.1811847686767578,0.16953124999999858
775,-0.36719322204589844,0.1815032958984375,1.1695312499999986
776,-0.3199653625488281,0.11791610717773438,2.1695312499999986
777,-0.2313690185546875,0.01277923583984375,3.1695312499999986
778,-0.17350387573242188,-0.055759429931640625,4.169531249999999
779,-0.13751983642578125,-0.09861373901367188,5.169531249999999
780,-0.11968994140625,-0.1251087188720703,6.169531249999999
781,-0.11878585815429688,-0.14050865173339844,7.169531249999999
782,-0.7554244995117188,0.3418617248535156,0.05624999999999858
783,-0.7684707641601562,0.3467540740966797,1.0562499999999986
784,-0.6821060180664062,0.32232093811035156,2.0562499999999986
785,-0.46184349060058594,0.24367332458496094,3.0562499999999986
786,-0.24277305603027344,0.15695762634277344,4.056249999999999
787,-0.11597061157226562,0.10119056701660156,5.056249999999999
788,-0.0416412353515625,0.06641006469726562,6.056249999999999
789,-0.007732391357421875,0.045612335205078125,7.056249999999999
790,-0.6397686004638672,1.48443603515625,0.5406249999999986
791,-0.47600364685058594,1.0148696899414062,1.5406249999999986
792,-0.2607307434082031,0.501251220703125,2.5406249999999986
793,-0.12272453308105469,0.2319011688232422,3.5406249999999986
794,-0.046054840087890625,0.09756660461425781,4.540624999999999
795,-0.004741668701171875,0.022310256958007812,5.540624999999999
796,0.012289047241210938,-0.0234222412109375,6.540624999999999
797,0.008279800415039062,-0.05128669738769531,7.540624999999999
798,-0.14570236206054688,-0.3938255310058594,4.047656249999999
799,-0.14516067504882812,-0.3970813751220703,5.047656249999999
800,-0.11637687683105469,-0.3183879852294922,6.047656249999999
801,-0.10515594482421875,-0.28790855407714844,7.047656249999999
802,-1.0935688018798828,0.24816322326660156,0.5054687499999986
803,-1.1025810241699219,0.2520008087158203,1.5054687499999986
804,-0.9246006011962891,0.21797561645507812,2.5054687499999986
805,-0.5970706939697266,0.14587020874023438,3.5054687499999986
806,-0.34627342224121094,0.07853317260742188,4.505468749999999
807,-0.20035934448242188,0.03389167785644531,5.505468749999999
808,-0.1186370849609375,0.0059909820556640625,6.505468749999999
809,-0.08400154113769531,-0.010072708129882812,7.505468749999999
810,-0.08393287658691406,0.2533073425292969,0.6460937499999986
811,-0.07883834838867188,0.23597145080566406,1.6460937499999986
812,-0.05302238464355469,0.187774658203125,2.6460937499999986
813,-0.025213241577148438,0.14317703247070312,3.6460937499999986
814,-0.0072422027587890625,0.1106414794921875,4.646093749999999
815,0.0046234130859375,0.08931350708007812,5.646093749999999
816,0.0057048797607421875,0.07660293579101562,6.646093749999999
817,-0.00469970703125,0.07065200805664062,7.646093749999999
818,0.05834197998046875,0.7481651306152344,0.23046875
819,0.0638580322265625,0.79302978515625,1.23046875
820,0.0651397705078125,0.7910842895507812,2.23046875
821,0.06406021118164062,0.7870826721191406,3.23046875
822,0.06608390808105469,0.7877883911132812,4.23046875
823,0.06591796875,0.7903690338134766,5.23046875
824,0.0623626708984375,0.8002052307128906,6.23046875
825,0.07250213623046875,0.785125732421875,7.23046875
826,-2.4515762329101562,1.2754096984863281,0.7437499999999986
827,-2.315969467163086,1.2194385528564453,1.7437499999999986
828,-1.1132125854492188,0.6684226989746094,2.7437499999999986
829,-0.45411109924316406,0.22698593139648438,3.7437499999999986
830,-0.23766517639160156,0.06535911560058594,4.743749999999999
831,-0.13680458068847656,-0.01303863525390625,5.743749999999999
832,-0.09447097778320312,-0.058437347412109375,6.743749999999999
833,-0.09048843383789062,-0.08719635009765625,7.743749999999999
834,-0.1773548126220703,0.18572425842285156,0.7281249999999986
835,-0.1684417724609375,0.1619701385498047,1.7281249999999986
836,-0.1326885223388672,0.11089897155761719,2.7281249999999986
837,-0.09426498413085938,0.05941200256347656,3.7281249999999986
838,-0.06977272033691406,0.024957656860351562,4.728124999999999
839,-0.054195404052734375,0.002010345458984375,5.728124999999999
840,-0.05072975158691406,-0.011486053466796875,6.728124999999999
841,-0.05977439880371094,-0.018091201782226562,7.728124999999999
842,-0.15625572204589844,-0.4644756317138672,3.19921875
843,-0.17015838623046875,-0.45302581787109375,4.19921875
844,-0.1375560760498047,-0.3603477478027344,5.19921875
845,-0.1233062744140625,-0.32364845275878906,6.19921875
846,-0.10155487060546875,-0.3154773712158203,7.19921875
847,-0.6980876922607422,0.42157936096191406,0.5445312499999986
848,-0.67376708984375,0.40503883361816406,1.5445312499999986
849,-0.5179195404052734,0.2949714660644531,2.5445312499999986
850,-0.28070068359375,0.12162971496582031,3.5445312499999986
851,-0.16097640991210938,0.02924346923828125,4.544531249999999
852,-0.09434127807617188,-0.022974014282226562,5.544531249999999
853,-0.06426048278808594,-0.054050445556640625,6.544531249999999
854,-0.06202888488769531,-0.07333755493164062,7.544531249999999
855,-0.19337081909179688,0.23441123962402344,0.3570312499999986
856,-0.18553733825683594,0.20348548889160156,1.3570312499999986
857,-0.15582656860351562,0.12871551513671875,2.3570312499999986
858,-0.1161956787109375,0.04647636413574219,3.3570312499999986
859,-0.09120941162109375,-0.010807037353515625,4.357031249999999
860,-0.07359504699707031,-0.046947479248046875,5.357031249999999
861,-0.06834983825683594,-0.07053184509277344,6.357031249999999
862,-0.07631492614746094,-0.08184432983398438,7.357031249999999
863,-0.08549690246582031,-0.3319072723388672,3.8132812499999993
864,-0.08027076721191406,-0.3160591125488281,4.813281249999999
865,-0.053264617919921875,-0.27391815185546875,5.813281249999999
866,-0.04361534118652344,-0.2591896057128906,6.813281249999999
867,-0.236968994140625,-0.4230613708496094,3.7453125000000007
868,-0.22680282592773438,-0.4122333526611328,4.745312500000001
869,-0.17893028259277344,-0.32469940185546875,5.745312500000001
870,-0.16454124450683594,-0.2964820861816406,6.745312500000001
871,-0.13196182250976562,-0.2957572937011719,7.745312500000001
872,-0.11549568176269531,-0.32242584228515625,1.7867187500000004
873,-0.10145187377929688,-0.3289756774902344,2.7867187500000004
874,-0.06804466247558594,-0.3014354705810547,3.7867187500000004
875,-0.04785919189453125,-0.2796974182128906,4.78671875
876,-0.03303337097167969,-0.2700614929199219,5.78671875
877,-0.009199142456054688,-0.2653007507324219,6.78671875
878,-0.0417022705078125,-0.23391342163085938,2.2867187500000004
879,-0.0466766357421875,-0.23544692993164062,3.2867187500000004
880,0.0021343231201171875,-0.2293682098388672,4.28671875
881,0.01563262939453125,-0.22869110107421875,5.28671875
882,0.04090309143066406,-0.21284103393554688,6.28671875
883,0.05897331237792969,-0.1838836669921875,7.28671875
884,-2.004281997680664,1.0929145812988281,0.5328124999999986
885,-1.948648452758789,1.0660400390625,1.5328124999999986
886,-1.0724754333496094,0.6685066223144531,2.5328124999999986
887,-0.4624061584472656,0.2862052917480469,3.5328124999999986
888,-0.2274188995361328,0.12113571166992188,4.532812499999999
889,-0.11681175231933594,0.03859710693359375,5.532812499999999
890,-0.06622314453125,-0.008558273315429688,6.532812499999999
891,-0.0553131103515625,-0.03789710998535156,7.532812499999999
892,-0.1990070343017578,-0.44341087341308594,2.3953125
893,-0.1810474395751953,-0.40050506591796875,3.3953125
894,-0.155303955078125,-0.33002662658691406,4.3953125
895,-0.14237213134765625,-0.3047008514404297,5.3953125
896,-0.1124114990234375,-0.29172325134277344,6.3953125
897,-0.09240341186523438,-0.28754615783691406,7.3953125
898,-0.024990081787109375,0.5894641876220703,0.31640625
899,-0.025936126708984375,0.5994682312011719,1.31640625
900,-0.0235137939453125,0.6003036499023438,2.31640625
901,-0.02565765380859375,0.5932598114013672,3.31640625
902,-0.024196624755859375,0.5943813323974609,4.31640625
903,-0.0238037109375,0.5971965789794922,5.31640625
904,-0.025861740112304688,0.6051998138427734,6.31640625
905,-0.009304046630859375,0.5926589965820312,7.31640625
906,-0.8942031860351562,0.15782928466796875,0.18906249999999858
907,-0.9092216491699219,0.16559219360351562,1.1890624999999986
908,-0.8131332397460938,0.1370830535888672,2.1890624999999986
909,-0.5887241363525391,0.06644058227539062,3.1890624999999986
910,-0.3729114532470703,-0.010812759399414062,4.189062499999999
911,-0.24463844299316406,-0.061588287353515625,5.189062499999999
912,-0.16864967346191406,-0.09384346008300781,6.189062499999999
913,-0.13441848754882812,-0.1129608154296875,7.189062499999999
914,-0.1879100799560547,-0.43360137939453125,3.9968749999999993
915,-0.1613025665283203,-0.377838134765625,4.996874999999999
916,-0.13945770263671875,-0.32106971740722656,5.996874999999999
917,-0.12358283996582031,-0.30271339416503906,6.996874999999999
918,-0.13646507263183594,-0.4464988708496094,5.116406250000001
919,-0.12874221801757812,-0.4020805358886719,6.116406250000001
920,-0.11601638793945312,-0.3343219757080078,7.116406250000001
921,-0.2886924743652344,-0.4284191131591797,1.7335937499999998
922,-0.26024627685546875,-0.4833812713623047,2.73359375
923,-0.21613121032714844,-0.4023571014404297,3.73359375
924,-0.19485092163085938,-0.3447074890136719,4.73359375
925,-0.17409324645996094,-0.3283061981201172,5.73359375
926,-0.14441680908203125,-0.3303394317626953,6.73359375
927,-0.12579345703125,-0.3413257598876953,7.73359375
928,-0.32394981384277344,0.24063873291015625,0.5328124999999986
929,-0.32064056396484375,0.23505020141601562,1.5328124999999986
930,-0.2670936584472656,0.1933269500732422,2.5328124999999986
931,-0.15863800048828125,0.11863327026367188,3.5328124999999986
932,-0.09134864807128906,0.0686187744140625,4.532812499999999
933,-0.048847198486328125,0.037700653076171875,5.532812499999999
934,-0.029277801513671875,0.018688201904296875,6.532812499999999
935,-0.030038833618164062,0.00853729248046875,7.532812499999999
936,-0.09191703796386719,-0.3320465087890625,1.2554687500000004
937,-0.10619163513183594,-0.20267295837402344,2.2554687500000004
938,-0.08507347106933594,-0.2389984130859375,3.2554687500000004
939,-0.06165504455566406,-0.22722625732421875,4.25546875
940,-0.04460906982421875,-0.20645904541015625,5.25546875
941,-0.027820587158203125,-0.1774883270263672,6.25546875
942,-0.009759902954101562,-0.1405811309814453,7.25546875
943,-0.08724594116210938,-0.3205070495605469,2.4976562500000004
944,-0.07776260375976562,-0.30463218688964844,3.4976562500000004
945,-0.04975318908691406,-0.2641735076904297,4.49765625
946,-0.038562774658203125,-0.2514801025390625,5.49765625
947,-0.012615203857421875,-0.23148727416992188,6.49765625
948,0.0061016082763671875,-0.21094703674316406,7.49765625
949,-0.098724365234375,-0.2929248809814453,3.8195312500000007
950,-0.08279800415039062,-0.27742576599121094,4.819531250000001
951,-0.04856300354003906,-0.2543067932128906,5.819531250000001
952,-0.027286529541015625,-0.24147987365722656,6.819531250000001
953,-0.2912864685058594,0.1590118408203125,-0.16250000000000142
954,-0.2999458312988281,0.1729583740234375,0.8374999999999986
955,-0.2731513977050781,0.12008285522460938,1.8374999999999986
956,-0.21394920349121094,0.0201873779296875,2.8374999999999986
